,,,,,,,,,B2C,B2C,B2C,B2C,B2C,B2C,B2C,B2C,B2C,B2C,B2C,B2C,B2C,B2C,B2C,B2C,B2C,B2C,B2C,B2C,B2C,B2C,B2C,B2C,B2C,B2C,B2C,B2C,B2C,B2C
Plastic,PET,Beverage,Composite,Biodegradable,Recycled,Moulded,,transparent,AT11,BE26,BG6,HR15,CY5,CZ81,,EE10,,,DE7,GR2,HU3,,,LV7,LT10,LU7,MT1,NL3,PL3,PT2,RO2,SK4,SL14,ES5,SE3,,MK6,RS5
Plastic,PET,Beverage,Composite,Hazardous,Recycled,Moulded,,transparent,AT7,BE22,BG6,HR15,CY5,CZ81,,EE10,,,DE7,GR2,HU3,,,LV7,LT10,LU7,MT1,NL3,PL3,PT2,RO2,SK4,SL21,ES5,SE3,,MK6,RS5
Plastic,PET,Beverage,Biodegradable,Hazardous,Recycled,Moulded,,transparent,AT11,BE22,BG1,HR15,CY5,CZ73,,EE4,,,DE5,GR2,HU1,,,LV2,LT6,LU7,MT1,NL3,PL3,PT2,RO2,SK4,SL21,ES5,SE3,,MK2,RS5
Plastic,PET,Composite,Biodegradable,Hazardous,Recycled,Moulded,,transparent,AT11,BE22,BG6,HR1,CY5,CZ77,,EE5,,,DE7,GR11,HU3,,,LV2,LT10,LU7,MT1,NL3,PL3,PT2,RO2,SK4,SL21,ES6,SE3,,MK6,RS5
Plastic,PET,Beverage,Composite,Biodegradable,Hazardous,Recycled,Moulded,transparent,AT11,BE22,BG6,HR15,CY5,CZ81,,EE10,,,DE7,GR2,HU3,,,LV7,LT10,LU7,MT1,NL3,PL3,PT2,RO2,SK4,SL21,ES5,SE3,,MK6,RS5
Plastic,PET,Beverage,,,,,,transparent colored,AT5,BE8,BG1,HR15,CY5,CZ5,,EE4,,,DE5,GR2,HU1,,,LV2,LT6,LU9,MT1,NL4,PL3,PT2,RO2,SK3,SL4,ES9,SE3,,MK2,RS5
Plastic,PET,Composite,,,,,,transparent colored,AT7,BE15,BG6,HR1,CY5,CZ76,,EE5,,,DE7,GR11,HU3,,,LV2,LT10,LU9,MT1,NL4,PL3,PT2,RO2,SK4,SL14,ES9,SE3,,MK6,RS5
Plastic,PET,Biodegradable,,,,,,transparent colored,AT11,BE26,BG1,HR1,CY5,CZ68,,EE4,,,DE5,GR5,HU1,,,LV2,LT6,LU9,MT1,NL4,PL3,PT2,RO2,SK4,SL4,ES9,SE3,,MK2,RS5
Plastic,PET,Hazardous,,,,,,transparent colored,AT5,BE22,BG1,HR1,CY5,CZ1,,EE4,,,DE5,GR5,HU1,,,LV2,LT6,LU9,MT1,NL4,PL3,PT2,RO2,SK3,SL21,ES9,SE3,,MK2,RS5
Plastic,PET,Recycled,,,,,,transparent colored,AT5,BE15,BG1,HR1,CY5,CZ1,,EE4,,,DE5,GR5,HU1,,,LV2,LT6,LU9,MT1,NL4,PL3,PT2,RO2,SK3,SL4,ES9,SE3,,MK2,RS5
Plastic,PET,Moulded,,,,,,transparent colored,AT5,BE10,BG1,HR1,CY5,CZ3,,EE4,,,DE5,GR5,HU1,,,LV2,LT6,LU9,MT1,NL3,PL3,PT2,RO2,SK3,SL4,ES6,SE3,,MK2,RS5
Plastic,PET,Beverage,Composite,,,,,transparent colored,AT7,BE8,BG6,HR15,CY5,CZ79,,EE10,,,DE7,GR2,HU3,,,LV7,LT10,LU9,MT1,NL4,PL3,PT2,RO2,SK4,SL14,ES9,SE3,,MK6,RS5
Plastic,PET,Beverage,Biodegradable,,,,,transparent colored,AT11,BE26,BG1,HR15,CY5,CZ71,,EE4,,,DE5,GR2,HU1,,,LV2,LT6,LU9,MT1,NL4,PL3,PT2,RO2,SK4,SL4,ES9,SE3,,MK2,RS5
Plastic,PET,Beverage,Hazardous,,,,,transparent colored,AT5,BE22,BG1,HR15,CY5,CZ5,,EE4,,,DE5,GR2,HU1,,,LV2,LT6,LU9,MT1,NL4,PL3,PT2,RO2,SK3,SL21,ES9,SE3,,MK2,RS5
Plastic,PET,Beverage,Recycled,,,,,transparent colored,AT5,BE8,BG1,HR15,CY5,CZ5,,EE4,,,DE5,GR2,HU1,,,LV2,LT6,LU9,MT1,NL4,PL3,PT2,RO2,SK3,SL4,ES9,SE3,,MK2,RS5
Plastic,PET,Beverage,Moulded,,,,,transparent colored,AT5,BE8,BG1,HR15,CY5,CZ8,,EE4,,,DE5,GR2,HU1,,,LV2,LT6,LU9,MT1,NL3,PL3,PT2,RO2,SK3,SL4,ES5,SE3,,MK2,RS5
Plastic,PET,Composite,Biodegradable,,,,,transparent colored,AT11,BE26,BG6,HR1,CY5,CZ76,,EE5,,,DE7,GR11,HU3,,,LV2,LT10,LU9,MT1,NL4,PL3,PT2,RO2,SK4,SL14,ES9,SE3,,MK6,RS5
Plastic,PET,Composite,Hazardous,,,,,transparent colored,AT7,BE22,BG6,HR1,CY5,CZ76,,EE5,,,DE7,GR11,HU3,,,LV2,LT10,LU9,MT1,NL4,PL3,PT2,RO2,SK4,SL21,ES9,SE3,,MK6,RS5
Plastic,PET,Composite,Recycled,,,,,transparent colored,AT7,BE15,BG6,HR1,CY5,CZ76,,EE5,,,DE7,GR11,HU3,,,LV2,LT10,LU9,MT1,NL4,PL3,PT2,RO2,SK4,SL14,ES9,SE3,,MK6,RS5
Plastic,PET,Composite,Moulded,,,,,transparent colored,AT7,BE15,BG6,HR1,CY5,CZ77,,EE5,,,DE7,GR11,HU3,,,LV2,LT10,LU9,MT1,NL3,PL3,PT2,RO2,SK4,SL14,ES6,SE3,,MK6,RS5
Plastic,PET,Biodegradable,Hazardous,,,,,transparent colored,AT11,BE22,BG1,HR1,CY5,CZ68,,EE4,,,DE5,GR5,HU1,,,LV2,LT6,LU9,MT1,NL4,PL3,PT2,RO2,SK4,SL21,ES9,SE3,,MK2,RS5
Plastic,PET,Biodegradable,Recycled,,,,,transparent colored,AT11,BE26,BG1,HR1,CY5,CZ68,,EE4,,,DE5,GR5,HU1,,,LV2,LT6,LU9,MT1,NL4,PL3,PT2,RO2,SK4,SL4,ES9,SE3,,MK2,RS5
Plastic,PET,Biodegradable,Moulded,,,,,transparent colored,AT11,BE26,BG1,HR1,CY5,CZ69,,EE4,,,DE5,GR5,HU1,,,LV2,LT6,LU9,MT1,NL3,PL3,PT2,RO2,SK4,SL4,ES6,SE3,,MK2,RS5
Plastic,PET,Hazardous,Recycled,,,,,transparent colored,AT5,BE22,BG1,HR1,CY5,CZ1,,EE4,,,DE5,GR5,HU1,,,LV2,LT6,LU9,MT1,NL4,PL3,PT2,RO2,SK3,SL21,ES9,SE3,,MK2,RS5
Plastic,PET,Hazardous,Moulded,,,,,transparent colored,AT5,BE22,BG1,HR1,CY5,CZ3,,EE4,,,DE5,GR5,HU1,,,LV2,LT6,LU9,MT1,NL3,PL3,PT2,RO2,SK3,SL21,ES6,SE3,,MK2,RS5
Plastic,PET,Recycled,Moulded,,,,,transparent colored,AT5,BE10,BG1,HR1,CY5,CZ3,,EE4,,,DE5,GR5,HU1,,,LV2,LT6,LU9,MT1,NL3,PL3,PT2,RO2,SK3,SL4,ES6,SE3,,MK2,RS5
Plastic,PET,Beverage,Composite,Biodegradable,,,,transparent colored,AT11,BE26,BG6,HR15,CY5,CZ79,,EE10,,,DE7,GR2,HU3,,,LV7,LT10,LU9,MT1,NL4,PL3,PT2,RO2,SK4,SL14,ES9,SE3,,MK6,RS5
Plastic,PET,Beverage,Composite,Hazardous,,,,transparent colored,AT7,BE22,BG6,HR15,CY5,CZ79,,EE10,,,DE7,GR2,HU3,,,LV7,LT10,LU9,MT1,NL4,PL3,PT2,RO2,SK4,SL21,ES9,SE3,,MK6,RS5
Plastic,PET,Beverage,Composite,Recycled,,,,transparent colored,AT7,BE8,BG6,HR15,CY5,CZ79,,EE10,,,DE7,GR2,HU3,,,LV7,LT10,LU9,MT1,NL4,PL3,PT2,RO2,SK4,SL14,ES9,SE3,,MK6,RS5
Plastic,PET,Beverage,Composite,Moulded,,,,transparent colored,AT7,BE8,BG6,HR15,CY5,CZ80,,EE10,,,DE7,GR2,HU3,,,LV7,LT10,LU9,MT1,NL3,PL3,PT2,RO2,SK4,SL14,ES5,SE3,,MK6,RS5
Plastic,PET,Beverage,Biodegradable,Hazardous,,,,transparent colored,AT11,BE22,BG1,HR15,CY5,CZ71,,EE4,,,DE5,GR2,HU1,,,LV2,LT6,LU9,MT1,NL4,PL3,PT2,RO2,SK4,SL21,ES9,SE3,,MK2,RS5
Plastic,PET,Beverage,Biodegradable,Recycled,,,,transparent colored,AT11,BE26,BG1,HR15,CY5,CZ71,,EE4,,,DE5,GR2,HU1,,,LV2,LT6,LU9,MT1,NL4,PL3,PT2,RO2,SK4,SL4,ES9,SE3,,MK2,RS5
Plastic,PET,Beverage,Biodegradable,Moulded,,,,transparent colored,AT11,BE26,BG1,HR15,CY5,CZ72,,EE4,,,DE5,GR2,HU1,,,LV2,LT6,LU9,MT1,NL3,PL3,PT2,RO2,SK4,SL4,ES5,SE3,,MK2,RS5
Plastic,PET,Beverage,Hazardous,Recycled,,,,transparent colored,AT5,BE22,BG1,HR15,CY5,CZ5,,EE4,,,DE5,GR2,HU1,,,LV2,LT6,LU9,MT1,NL4,PL3,PT2,RO2,SK3,SL21,ES9,SE3,,MK2,RS5
Plastic,PET,Beverage,Hazardous,Moulded,,,,transparent colored,AT5,BE22,BG1,HR15,CY5,CZ8,,EE4,,,DE5,GR2,HU1,,,LV2,LT6,LU9,MT1,NL3,PL3,PT2,RO2,SK3,SL21,ES5,SE3,,MK2,RS5
Plastic,PET,Beverage,Recycled,Moulded,,,,transparent colored,AT5,BE8,BG1,HR15,CY5,CZ9,,EE4,,,DE5,GR2,HU1,,,LV2,LT6,LU9,MT1,NL3,PL3,PT2,RO2,SK3,SL4,ES5,SE3,,MK2,RS5
Plastic,PET,Composite,Biodegradable,Hazardous,,,,transparent colored,AT11,BE22,BG6,HR1,CY5,CZ76,,EE5,,,DE7,GR11,HU3,,,LV2,LT10,LU9,MT1,NL4,PL3,PT2,RO2,SK4,SL21,ES9,SE3,,MK6,RS5
Plastic,PET,Composite,Biodegradable,Recycled,,,,transparent colored,AT11,BE26,BG6,HR1,CY5,CZ76,,EE5,,,DE7,GR11,HU3,,,LV2,LT10,LU9,MT1,NL4,PL3,PT2,RO2,SK4,SL14,ES9,SE3,,MK6,RS5
Plastic,PET,Composite,Biodegradable,Moulded,,,,transparent colored,AT11,BE26,BG6,HR1,CY5,CZ77,,EE5,,,DE7,GR11,HU3,,,LV2,LT10,LU9,MT1,NL3,PL3,PT2,RO2,SK4,SL14,ES6,SE3,,MK6,RS5
Plastic,PET,Composite,Hazardous,Recycled,,,,transparent colored,AT7,BE22,BG6,HR1,CY5,CZ76,,EE5,,,DE7,GR11,HU3,,,LV2,LT10,LU9,MT1,NL4,PL3,PT2,RO2,SK4,SL21,ES9,SE3,,MK6,RS5
Plastic,PET,Composite,Hazardous,Moulded,,,,transparent colored,AT7,BE22,BG6,HR1,CY5,CZ77,,EE5,,,DE7,GR11,HU3,,,LV2,LT10,LU9,MT1,NL3,PL3,PT2,RO2,SK4,SL21,ES6,SE3,,MK6,RS5
Plastic,PET,Composite,Recycled,Moulded,,,,transparent colored,AT7,BE15,BG6,HR1,CY5,CZ77,,EE5,,,DE7,GR11,HU3,,,LV2,LT10,LU9,MT1,NL3,PL3,PT2,RO2,SK4,SL14,ES6,SE3,,MK6,RS5
Plastic,PET,Biodegradable,Hazardous,Recycled,,,,transparent colored,AT11,BE22,BG1,HR1,CY5,CZ68,,EE4,,,DE5,GR5,HU1,,,LV2,LT6,LU9,MT1,NL4,PL3,PT2,RO2,SK4,SL21,ES9,SE3,,MK2,RS5
Plastic,PET,Biodegradable,Hazardous,Moulded,,,,transparent colored,AT11,BE22,BG1,HR1,CY5,CZ69,,EE4,,,DE5,GR5,HU1,,,LV2,LT6,LU9,MT1,NL3,PL3,PT2,RO2,SK4,SL21,ES6,SE3,,MK2,RS5
Plastic,PET,Biodegradable,Recycled,Moulded,,,,transparent colored,AT11,BE26,BG1,HR1,CY5,CZ69,,EE4,,,DE5,GR5,HU1,,,LV2,LT6,LU9,MT1,NL3,PL3,PT2,RO2,SK4,SL4,ES6,SE3,,MK2,RS5
Plastic,PET,Hazardous,Recycled,Moulded,,,,transparent colored,AT5,BE22,BG1,HR1,CY5,CZ3,,EE4,,,DE5,GR5,HU1,,,LV2,LT6,LU9,MT1,NL3,PL3,PT2,RO2,SK3,SL21,ES6,SE3,,MK2,RS5
Plastic,PET,Beverage,Composite,Biodegradable,Hazardous,,,transparent colored,AT11,BE22,BG6,HR15,CY5,CZ79,,EE10,,,DE7,GR2,HU3,,,LV7,LT10,LU9,MT1,NL4,PL3,PT2,RO2,SK4,SL21,ES9,SE3,,MK6,RS5
Plastic,PET,Beverage,Composite,Biodegradable,Recycled,,,transparent colored,AT11,BE26,BG6,HR15,CY5,CZ79,,EE10,,,DE7,GR2,HU3,,,LV7,LT10,LU9,MT1,NL4,PL3,PT2,RO2,SK4,SL14,ES9,SE3,,MK6,RS5
Plastic,PET,Beverage,Composite,Biodegradable,Moulded,,,transparent colored,AT11,BE26,BG6,HR15,CY5,CZ80,,EE10,,,DE7,GR2,HU3,,,LV7,LT10,LU9,MT1,NL3,PL3,PT2,RO2,SK4,SL14,ES5,SE3,,MK6,RS5
Plastic,PET,Beverage,Composite,Hazardous,Recycled,,,transparent colored,AT7,BE22,BG6,HR15,CY5,CZ79,,EE10,,,DE7,GR2,HU3,,,LV7,LT10,LU9,MT1,NL4,PL3,PT2,RO2,SK4,SL21,ES9,SE3,,MK6,RS5
Plastic,PET,Beverage,Composite,Hazardous,Moulded,,,transparent colored,AT7,BE22,BG6,HR15,CY5,CZ80,,EE10,,,DE7,GR2,HU3,,,LV7,LT10,LU9,MT1,NL3,PL3,PT2,RO2,SK4,SL21,ES5,SE3,,MK6,RS5
Plastic,PET,Beverage,Composite,Recycled,Moulded,,,transparent colored,AT7,BE8,BG6,HR15,CY5,CZ81,,EE10,,,DE7,GR2,HU3,,,LV7,LT10,LU9,MT1,NL3,PL3,PT2,RO2,SK4,SL14,ES5,SE3,,MK6,RS5
Plastic,PET,Beverage,Biodegradable,Hazardous,Recycled,,,transparent colored,AT11,BE22,BG1,HR15,CY5,CZ71,,EE4,,,DE5,GR2,HU1,,,LV2,LT6,LU9,MT1,NL4,PL3,PT2,RO2,SK4,SL21,ES9,SE3,,MK2,RS5
Plastic,PET,Beverage,Biodegradable,Hazardous,Moulded,,,transparent colored,AT11,BE22,BG1,HR15,CY5,CZ72,,EE4,,,DE5,GR2,HU1,,,LV2,LT6,LU9,MT1,NL3,PL3,PT2,RO2,SK4,SL21,ES5,SE3,,MK2,RS5
Plastic,PET,Beverage,Biodegradable,Recycled,Moulded,,,transparent colored,AT11,BE26,BG1,HR15,CY5,CZ73,,EE4,,,DE5,GR2,HU1,,,LV2,LT6,LU9,MT1,NL3,PL3,PT2,RO2,SK4,SL4,ES5,SE3,,MK2,RS5
Plastic,PET,Beverage,Hazardous,Recycled,Moulded,,,transparent colored,AT5,BE22,BG1,HR15,CY5,CZ9,,EE4,,,DE5,GR2,HU1,,,LV2,LT6,LU9,MT1,NL3,PL3,PT2,RO2,SK3,SL21,ES5,SE3,,MK2,RS5
Plastic,PET,Composite,Biodegradable,Hazardous,Recycled,,,transparent colored,AT11,BE22,BG6,HR1,CY5,CZ76,,EE5,,,DE7,GR11,HU3,,,LV2,LT10,LU9,MT1,NL4,PL3,PT2,RO2,SK4,SL21,ES9,SE3,,MK6,RS5
Plastic,PET,Composite,Biodegradable,Hazardous,Moulded,,,transparent colored,AT11,BE22,BG6,HR1,CY5,CZ77,,EE5,,,DE7,GR11,HU3,,,LV2,LT10,LU9,MT1,NL3,PL3,PT2,RO2,SK4,SL21,ES6,SE3,,MK6,RS5
Plastic,PET,Composite,Biodegradable,Recycled,Moulded,,,transparent colored,AT11,BE26,BG6,HR1,CY5,CZ77,,EE5,,,DE7,GR11,HU3,,,LV2,LT10,LU9,MT1,NL3,PL3,PT2,RO2,SK4,SL14,ES6,SE3,,MK6,RS5
Plastic,PET,Composite,Hazardous,Recycled,Moulded,,,transparent colored,AT7,BE22,BG6,HR1,CY5,CZ77,,EE5,,,DE7,GR11,HU3,,,LV2,LT10,LU9,MT1,NL3,PL3,PT2,RO2,SK4,SL21,ES6,SE3,,MK6,RS5
Plastic,PET,Biodegradable,Hazardous,Recycled,Moulded,,,transparent colored,AT11,BE22,BG1,HR1,CY5,CZ69,,EE4,,,DE5,GR5,HU1,,,LV2,LT6,LU9,MT1,NL3,PL3,PT2,RO2,SK4,SL21,ES6,SE3,,MK2,RS5
Plastic,PET,Beverage,Composite,Biodegradable,Hazardous,Recycled,,transparent colored,AT11,BE22,BG6,HR15,CY5,CZ79,,EE10,,,DE7,GR2,HU3,,,LV7,LT10,LU9,MT1,NL4,PL3,PT2,RO2,SK4,SL21,ES9,SE3,,MK6,RS5
Plastic,PET,Beverage,Composite,Biodegradable,Hazardous,Moulded,,transparent colored,AT11,BE22,BG6,HR15,CY5,CZ80,,EE10,,,DE7,GR2,HU3,,,LV7,LT10,LU9,MT1,NL3,PL3,PT2,RO2,SK4,SL21,ES5,SE3,,MK6,RS5
Plastic,PET,Beverage,Composite,Biodegradable,Recycled,Moulded,,transparent colored,AT11,BE26,BG6,HR15,CY5,CZ81,,EE10,,,DE7,GR2,HU3,,,LV7,LT10,LU9,MT1,NL3,PL3,PT2,RO2,SK4,SL14,ES5,SE3,,MK6,RS5
Plastic,PET,Beverage,Composite,Hazardous,Recycled,Moulded,,transparent colored,AT7,BE22,BG6,HR15,CY5,CZ81,,EE10,,,DE7,GR2,HU3,,,LV7,LT10,LU9,MT1,NL3,PL3,PT2,RO2,SK4,SL21,ES5,SE3,,MK6,RS5
Plastic,PET,Beverage,Biodegradable,Hazardous,Recycled,Moulded,,transparent colored,AT11,BE22,BG1,HR15,CY5,CZ73,,EE4,,,DE5,GR2,HU1,,,LV2,LT6,LU9,MT1,NL3,PL3,PT2,RO2,SK4,SL21,ES5,SE3,,MK2,RS5
Plastic,PET,Composite,Biodegradable,Hazardous,Recycled,Moulded,,transparent colored,AT11,BE22,BG6,HR1,CY5,CZ77,,EE5,,,DE7,GR11,HU3,,,LV2,LT10,LU9,MT1,NL3,PL3,PT2,RO2,SK4,SL21,ES6,SE3,,MK6,RS5
Plastic,PET,Beverage,Composite,Biodegradable,Hazardous,Recycled,Moulded,transparent colored,AT11,BE22,BG6,HR15,CY5,CZ81,,EE10,,,DE7,GR2,HU3,,,LV7,LT10,LU9,MT1,NL3,PL3,PT2,RO2,SK4,SL21,ES5,SE3,,MK6,RS5
Plastic,PP,,,,,,,,AT5,BE15,BG1,HR9,CY8,CZ20,,EE4,,,DE5,GR5,HU1,,,LV2,LT4,LU15,MT1,NL4,PL3,PT2,RO5,SK3,SL3,ES9,SE3,,MK2,RS5
Plastic,PP,Beverage,,,,,,,AT5,BE15,BG1,HR10,CY8,CZ23,,EE4,,,DE5,GR5,HU1,,,LV2,LT4,LU15,MT1,NL4,PL3,PT2,RO5,SK3,SL3,ES9,SE3,,MK2,RS5
Plastic,PP,Composite,,,,,,,AT7,BE25,BG6,HR9,CY8,CZ76,,EE5,,,DE7,GR11,HU3,,,LV2,LT10,LU15,MT1,NL4,PL3,PT2,RO5,SK4,SL14,ES9,SE3,,MK6,RS5
Plastic,PP,Biodegradable,,,,,,,AT11,BE26,BG1,HR9,CY8,CZ68,,EE4,,,DE5,GR5,HU1,,,LV2,LT4,LU15,MT1,NL4,PL3,PT2,RO5,SK4,SL3,ES9,SE3,,MK2,RS5
Plastic,PP,Hazardous,,,,,,,AT5,BE22,BG1,HR9,CY8,CZ20,,EE4,,,DE5,GR5,HU1,,,LV2,LT4,LU15,MT1,NL4,PL3,PT2,RO5,SK3,SL21,ES9,SE3,,MK2,RS5
Plastic,PP,Recycled,,,,,,,AT5,BE15,BG1,HR9,CY8,CZ20,,EE4,,,DE5,GR5,HU1,,,LV2,LT4,LU15,MT1,NL4,PL3,PT2,RO5,SK3,SL3,ES9,SE3,,MK2,RS5
Plastic,PP,Moulded,,,,,,,AT5,BE11,BG1,HR9,CY8,CZ21,,EE4,,,DE5,GR5,HU1,,,LV2,LT4,LU13,MT1,NL3,PL3,PT2,RO5,SK3,SL3,ES8,SE3,,MK2,RS5
Plastic,PP,Beverage,Composite,,,,,,AT7,BE25,BG6,HR10,CY8,CZ79,,EE10,,,DE7,GR11,HU3,,,LV7,LT10,LU15,MT1,NL4,PL3,PT2,RO5,SK4,SL14,ES9,SE3,,MK6,RS5
Plastic,PP,Beverage,Biodegradable,,,,,,AT11,BE26,BG1,HR10,CY8,CZ71,,EE4,,,DE5,GR5,HU1,,,LV2,LT4,LU15,MT1,NL4,PL3,PT2,RO5,SK4,SL3,ES9,SE3,,MK2,RS5
Plastic,PP,Beverage,Hazardous,,,,,,AT5,BE22,BG1,HR10,CY8,CZ23,,EE4,,,DE5,GR5,HU1,,,LV2,LT4,LU15,MT1,NL4,PL3,PT2,RO5,SK3,SL21,ES9,SE3,,MK2,RS5
Plastic,PP,Beverage,Recycled,,,,,,AT5,BE15,BG1,HR10,CY8,CZ23,,EE4,,,DE5,GR5,HU1,,,LV2,LT4,LU15,MT1,NL4,PL3,PT2,RO5,SK3,SL3,ES9,SE3,,MK2,RS5
Plastic,PP,Beverage,Moulded,,,,,,AT5,BE11,BG1,HR10,CY8,CZ24,,EE4,,,DE5,GR5,HU1,,,LV2,LT4,LU13,MT1,NL3,PL3,PT2,RO5,SK3,SL3,ES8,SE3,,MK2,RS5
Plastic,PP,Composite,Biodegradable,,,,,,AT11,BE26,BG6,HR9,CY8,CZ76,,EE5,,,DE7,GR11,HU3,,,LV2,LT10,LU15,MT1,NL4,PL3,PT2,RO5,SK4,SL14,ES9,SE3,,MK6,RS5
Plastic,PP,Composite,Hazardous,,,,,,AT7,BE22,BG6,HR9,CY8,CZ76,,EE5,,,DE7,GR11,HU3,,,LV2,LT10,LU15,MT1,NL4,PL3,PT2,RO5,SK4,SL21,ES9,SE3,,MK6,RS5
Plastic,PP,Composite,Recycled,,,,,,AT7,BE25,BG6,HR9,CY8,CZ76,,EE5,,,DE7,GR11,HU3,,,LV2,LT10,LU15,MT1,NL4,PL3,PT2,RO5,SK4,SL14,ES9,SE3,,MK6,RS5
Plastic,PP,Composite,Moulded,,,,,,AT7,BE25,BG6,HR9,CY8,CZ77,,EE5,,,DE7,GR11,HU3,,,LV2,LT10,LU13,MT1,NL3,PL3,PT2,RO5,SK4,SL14,ES8,SE3,,MK6,RS5
Plastic,PP,Biodegradable,Hazardous,,,,,,AT11,BE22,BG1,HR9,CY8,CZ68,,EE4,,,DE5,GR5,HU1,,,LV2,LT4,LU15,MT1,NL4,PL3,PT2,RO5,SK4,SL21,ES9,SE3,,MK2,RS5
Plastic,PP,Biodegradable,Recycled,,,,,,AT11,BE26,BG1,HR9,CY8,CZ68,,EE4,,,DE5,GR5,HU1,,,LV2,LT4,LU15,MT1,NL4,PL3,PT2,RO5,SK4,SL3,ES9,SE3,,MK2,RS5
Plastic,PP,Biodegradable,Moulded,,,,,,AT11,BE26,BG1,HR9,CY8,CZ69,,EE4,,,DE5,GR5,HU1,,,LV2,LT4,LU13,MT1,NL3,PL3,PT2,RO5,SK4,SL3,ES8,SE3,,MK2,RS5
Plastic,PP,Hazardous,Recycled,,,,,,AT5,BE22,BG1,HR9,CY8,CZ20,,EE4,,,DE5,GR5,HU1,,,LV2,LT4,LU15,MT1,NL4,PL3,PT2,RO5,SK3,SL21,ES9,SE3,,MK2,RS5
Plastic,PP,Hazardous,Moulded,,,,,,AT5,BE22,BG1,HR9,CY8,CZ21,,EE4,,,DE5,GR5,HU1,,,LV2,LT4,LU13,MT1,NL3,PL3,PT2,RO5,SK3,SL21,ES8,SE3,,MK2,RS5
Plastic,PP,Recycled,Moulded,,,,,,AT5,BE11,BG1,HR9,CY8,CZ21,,EE4,,,DE5,GR5,HU1,,,LV2,LT4,LU13,MT1,NL3,PL3,PT2,RO5,SK3,SL3,ES8,SE3,,MK2,RS5
Plastic,PP,Beverage,Composite,Biodegradable,,,,,AT11,BE26,BG6,HR10,CY8,CZ79,,EE10,,,DE7,GR11,HU3,,,LV7,LT10,LU15,MT1,NL4,PL3,PT2,RO5,SK4,SL14,ES9,SE3,,MK6,RS5
Plastic,PP,Beverage,Composite,Hazardous,,,,,AT7,BE22,BG6,HR10,CY8,CZ79,,EE10,,,DE7,GR11,HU3,,,LV7,LT10,LU15,MT1,NL4,PL3,PT2,RO5,SK4,SL21,ES9,SE3,,MK6,RS5
Plastic,PP,Beverage,Composite,Recycled,,,,,AT7,BE25,BG6,HR10,CY8,CZ79,,EE10,,,DE7,GR11,HU3,,,LV7,LT10,LU15,MT1,NL4,PL3,PT2,RO5,SK4,SL14,ES9,SE3,,MK6,RS5
Plastic,PP,Beverage,Composite,Moulded,,,,,AT7,BE25,BG6,HR10,CY8,CZ80,,EE10,,,DE7,GR11,HU3,,,LV7,LT10,LU13,MT1,NL3,PL3,PT2,RO5,SK4,SL14,ES8,SE3,,MK6,RS5
Plastic,PP,Beverage,Biodegradable,Hazardous,,,,,AT11,BE22,BG1,HR10,CY8,CZ71,,EE4,,,DE5,GR5,HU1,,,LV2,LT4,LU15,MT1,NL4,PL3,PT2,RO5,SK4,SL21,ES9,SE3,,MK2,RS5
Plastic,PP,Beverage,Biodegradable,Recycled,,,,,AT11,BE26,BG1,HR10,CY8,CZ71,,EE4,,,DE5,GR5,HU1,,,LV2,LT4,LU15,MT1,NL4,PL3,PT2,RO5,SK4,SL3,ES9,SE3,,MK2,RS5
Plastic,PP,Beverage,Biodegradable,Moulded,,,,,AT11,BE26,BG1,HR10,CY8,CZ72,,EE4,,,DE5,GR5,HU1,,,LV2,LT4,LU13,MT1,NL3,PL3,PT2,RO5,SK4,SL3,ES8,SE3,,MK2,RS5
Plastic,PP,Beverage,Hazardous,Recycled,,,,,AT5,BE22,BG1,HR10,CY8,CZ23,,EE4,,,DE5,GR5,HU1,,,LV2,LT4,LU15,MT1,NL4,PL3,PT2,RO5,SK3,SL21,ES9,SE3,,MK2,RS5
Plastic,PP,Beverage,Hazardous,Moulded,,,,,AT5,BE22,BG1,HR10,CY8,CZ24,,EE4,,,DE5,GR5,HU1,,,LV2,LT4,LU13,MT1,NL3,PL3,PT2,RO5,SK3,SL21,ES8,SE3,,MK2,RS5
Plastic,PP,Beverage,Recycled,Moulded,,,,,AT5,BE11,BG1,HR10,CY8,CZ25,,EE4,,,DE5,GR5,HU1,,,LV2,LT4,LU13,MT1,NL3,PL3,PT2,RO5,SK3,SL3,ES8,SE3,,MK2,RS5
Plastic,PP,Composite,Biodegradable,Hazardous,,,,,AT11,BE22,BG6,HR9,CY8,CZ76,,EE5,,,DE7,GR11,HU3,,,LV2,LT10,LU15,MT1,NL4,PL3,PT2,RO5,SK4,SL21,ES9,SE3,,MK6,RS5
Plastic,PP,Composite,Biodegradable,Recycled,,,,,AT11,BE26,BG6,HR9,CY8,CZ76,,EE5,,,DE7,GR11,HU3,,,LV2,LT10,LU15,MT1,NL4,PL3,PT2,RO5,SK4,SL14,ES9,SE3,,MK6,RS5
Plastic,PP,Composite,Biodegradable,Moulded,,,,,AT11,BE26,BG6,HR9,CY8,CZ77,,EE5,,,DE7,GR11,HU3,,,LV2,LT10,LU13,MT1,NL3,PL3,PT2,RO5,SK4,SL14,ES8,SE3,,MK6,RS5
